reset,address,consumption,gym,timestamp,multiStepPredictions.actual,multiStepPredictions.1,multiStepPredictions.5,multiStepBucketLikelihoods.1,multiStepBucketLikelihoods.5,multiStepBestPredictions.actual,multiStepBestPredictions.1,multiStepBestPredictions.5,anomalyScore,anomalyLabel,multiStepBestPredictions:multiStep:errorMetric='aae':steps=1:window=1000:field=consumption,prediction:trivial:errorMetric='aae':steps=5:window=1000:field=consumption,multiStepBestPredictions:multiStep:errorMetric='aae':steps=5:window=1000:field=consumption,prediction:trivial:errorMetric='aae':steps=1:window=1000:field=consumption
0,Shop 67 197-215 Condamine Street Balgowlah 2093,50.8,Balgowlah Platinum,2010-07-03 09:00:00,50.8,{30.7: 0.022367752163225934	 5.9: 0.03047024502866813	 6.0: 0.12792380189400479	 4.989: 0.14940298497181334	 42.4: 0.14557321177830176	 23.4: 0.093740260003920065	 22.439999999999998: 0.16041417856247123	 7.1264341999999985: 0.20256001591129086},{41.5: 0.072014297957649145	 43.4: 0.037957925262299665	 6.0: 0.173419284399492	 30.7: 0.06713293603932155	 45.400000000000006: 0.06551436442990928	 8.294905999999997: 0.18218695833107526	 46.1: 0.072007096527853365	 22.439999999999998: 0.27227947730620849},{32: 0.093740260003920065	 1: 0.14940298497181334	 2: 0.03047024502866813	 3: 0.12792380189400479	 5: 0.20256001591129086	 44: 0.022367752163225934	 30: 0.16041417856247123	 63: 0.14557321177830176},{33: 0.27227947730620849	 3: 0.173419284399492	 68: 0.072014297957649145	 7: 0.18218695833107526	 75: 0.06551436442990928	 76: 0.072007096527853365	 48: 0.06713293603932155	 71: 0.037957925262299665},50.8,7.1264342,22.44,0.5,[],15.2836807091,17.5724137931,19.0401041379,6.14545454545
0,Shop 67 197-215 Condamine Street Balgowlah 2093,45.3,Balgowlah Platinum,2010-07-03 10:00:00,45.3,{5.9: 0.029588455968219372	 6.0: 0.10783471089580413	 4.989: 0.10867974376296664	 42.4: 0.11799073638198257	 23.4: 0.062421004878027549	 37.089999999999996: 0.19036689696233616	 22.439999999999998: 0.13750949715024238	 7.1264341999999985: 0.13117133944771212},{41.5: 0.053488019681902428	 43.4: 0.028975731456115424	 6.0: 0.18173494175558466	 30.7: 0.048739525059852178	 45.400000000000006: 0.047532899791384024	 46.1: 0.05348267087993408	 22.439999999999998: 0.23735670131784084	 7.1264341999999985: 0.29460707607894288},{32: 0.062421004878027549	 1: 0.10867974376296664	 2: 0.029588455968219372	 3: 0.10783471089580413	 5: 0.13117133944771212	 54: 0.19036689696233616	 30: 0.13750949715024238	 63: 0.11799073638198257},{33: 0.23735670131784084	 3: 0.18173494175558466	 68: 0.053488019681902428	 5: 0.29460707607894288	 71: 0.028975731456115424	 75: 0.047532899791384024	 76: 0.05348267087993408	 48: 0.048739525059852178},45.3,37.09,7.1264342,0.5,[],15.0756312765,18.3366666667,19.6778861933,6.12647058824
0,Shop 67 197-215 Condamine Street Balgowlah 2093,43.6,Balgowlah Platinum,2010-07-03 11:00:00,43.6,{6.0: 0.082485510972917939	 4.989: 0.12016859126275645	 42.4: 0.091375431107997285	 23.4: 0.07027305798108674	 50.8: 0.10864320124209233	 37.089999999999996: 0.12870744035211087	 22.439999999999998: 0.10865582958590891	 7.1264341999999985: 0.17794598458400773},{41.5: 0.011490078404272387	 30.7: 0.008489471811354201	 6.0: 0.048714300903042893	 4.989: 0.75444092905351412	 45.400000000000006: 0.0082869374457820999	 46.1: 0.011488929396431967	 22.439999999999998: 0.065011254611463648	 7.1264341999999985: 0.080236302775968035},{32: 0.07027305798108674	 1: 0.12016859126275645	 3: 0.082485510972917939	 5: 0.17794598458400773	 77: 0.10864320124209233	 54: 0.12870744035211087	 30: 0.10865582958590891	 63: 0.091375431107997285},{1: 0.75444092905351412	 3: 0.048714300903042893	 68: 0.011490078404272387	 5: 0.080236302775968035	 33: 0.065011254611463648	 75: 0.0082869374457820999	 76: 0.011488929396431967	 48: 0.008489471811354201},43.6,7.1264342,4.989,0.5,[],15.6870008343,18.3967741935,20.2886318,6.0
0,Shop 67 197-215 Condamine Street Balgowlah 2093,40.7,Balgowlah Platinum,2010-07-03 12:00:00,40.7,{6.0: 0.084063002577056914	 4.989: 0.109208640641504	 42.4: 0.086173535171933519	 42.63999999999999: 0.072682152414670784	 50.8: 0.10428386590591723	 37.089999999999996: 0.11269658704174206	 22.439999999999998: 0.10662119619384725	 7.1264341999999985: 0.15407820468742858},{41.5: 0.019773572523818606	 6.0: 0.044380707930040973	 4.989: 0.30877588006785472	 43.4: 0.021996327576719325	 46.1: 0.019771595166566167	 23.4: 0.30729536393671586	 22.439999999999998: 0.085927002219595497	 7.1264341999999985: 0.10774053356174416},{1: 0.109208640641504	 3: 0.084063002577056914	 5: 0.15407820468742858	 77: 0.10428386590591723	 54: 0.11269658704174206	 30: 0.10662119619384725	 63: 0.072682152414670784},{1: 0.30877588006785472	 3: 0.044380707930040973	 68: 0.019773572523818606	 33: 0.085927002219595497	 71: 0.021996327576719325	 76: 0.019771595166566167	 35: 0.30729536393671586	 5: 0.10774053356174416},40.7,7.1264342,4.989,0.5,[],16.1838498611,17.875,20.7705808063,5.91388888889
0,Shop 67 197-215 Condamine Street Balgowlah 2093,38.4,Balgowlah Platinum,2010-07-03 13:00:00,38.4,{6.0: 0.063097173048680899	 4.989: 0.10419091790975393	 42.4: 0.068209794270545368	 43.599999999999994: 0.08431170748490352	 50.8: 0.076754825387460257	 37.089999999999996: 0.093173562655935072	 22.439999999999998: 0.083866332575902425	 7.1264341999999985: 0.14591623666340101},{41.5: 0.013569481953769225	 43.4: 0.015702331353025838	 6.0: 0.049247931769513968	 4.989: 0.23794283239336064	 42.4: 0.19602675684173515	 23.4: 0.2364477276861989	 22.439999999999998: 0.068769623054169837	 7.1264341999999985: 0.098960283765873638},{1: 0.10419091790975393	 3: 0.063097173048680899	 5: 0.14591623666340101	 65: 0.08431170748490352	 77: 0.076754825387460257	 54: 0.093173562655935072	 30: 0.083866332575902425	 63: 0.068209794270545368},{32: 0.2364477276861989	 65: 0.015702331353025838	 3: 0.049247931769513968	 5: 0.098960283765873638	 1: 0.23794283239336064	 62: 0.013569481953769225	 30: 0.068769623054169837	 63: 0.19602675684173515},38.4,7.1264342,4.989,0.5,[],16.5916800216,17.7454545455,21.1536238121,5.81621621622
0,Shop 67 197-215 Condamine Street Balgowlah 2093,39.9,Balgowlah Platinum,2010-07-03 14:00:00,39.9,{38.25: 0.092885751314235362	 6.0: 0.072205504474960977	 4.989: 0.10226284503880786	 42.4: 0.073418716882195395	 50.8: 0.06941728898384375	 37.089999999999996: 0.073130535329028121	 22.439999999999998: 0.087930137239115524	 7.1264341999999985: 0.13437198178271823},{6.0: 0.047265662152978075	 4.989: 0.21019182861726943	 42.4: 0.10182567457812455	 36.6: 0.029115581618564389	 23.4: 0.20719088268597163	 37.089999999999996: 0.1105983228242185	 22.439999999999998: 0.064852661245674834	 7.1264341999999985: 0.099056728253122339},{1: 0.10226284503880786	 3: 0.072205504474960977	 5: 0.13437198178271823	 77: 0.06941728898384375	 54: 0.073130535329028121	 56: 0.092885751314235362	 30: 0.087930137239115524	 63: 0.073418716882195395},{32: 0.20719088268597163	 1: 0.21019182861726943	 3: 0.047265662152978075	 5: 0.099056728253122339	 53: 0.029115581618564389	 54: 0.1105983228242185	 30: 0.064852661245674834	 63: 0.10182567457812455},39.9,7.1264342,4.989,0.5,[],17.0175191211,17.5441176471,21.5582525235,5.70263157895
0,Shop 67 197-215 Condamine Street Balgowlah 2093,42.8,Balgowlah Platinum,2010-07-03 15:00:00,42.8,{38.25: 0.081666109818122085	 42.4: 0.065380042689661882	 4.989: 0.09372130006906014	 38.400000000000006: 0.084078899339685528	 43.599999999999994: 0.064747415767394942	 37.089999999999996: 0.065673299020921699	 22.439999999999998: 0.082614224477958478	 7.1264341999999985: 0.12878648961027969},{6.0: 0.041313106616497362	 4.989: 0.16208418227929289	 42.4: 0.10737198094480757	 23.4: 0.16449958901249961	 50.8: 0.11397372183561344	 37.089999999999996: 0.1383803650857254	 22.439999999999998: 0.050864183770406329	 7.1264341999999985: 0.087133316542178332},{1: 0.09372130006906014	 5: 0.12878648961027969	 65: 0.064747415767394942	 54: 0.065673299020921699	 56: 0.084078899339685528	 30: 0.082614224477958478	 63: 0.065380042689661882},{32: 0.16449958901249961	 1: 0.16208418227929289	 3: 0.041313106616497362	 5: 0.087133316542178332	 77: 0.11397372183561344	 54: 0.1383803650857254	 30: 0.050864183770406329	 63: 0.10737198094480757},42.8,7.1264342,23.4,0.5,[],17.4958792923,17.1142857143,21.4965881657,5.63076923077
0,Shop 67 197-215 Condamine Street Balgowlah 2093,42.2,Balgowlah Platinum,2010-07-03 16:00:00,42.2,{38.25: 0.076432192567011129	 42.4: 0.068041352285614212	 6.0: 0.069726417159273357	 4.989: 0.074379051692605586	 38.400000000000006: 0.073234648115545517	 37.59: 0.11122946656677259	 22.439999999999998: 0.084361675030375755	 7.1264341999999985: 0.094293711985379891},{4.989: 0.16541411606577913	 42.4: 0.092234014904516756	 42.63999999999999: 0.10927759151101317	 23.4: 0.16545880408136687	 50.8: 0.097516359209613115	 37.089999999999996: 0.11223657006303665	 22.439999999999998: 0.07812968105783992	 7.1264341999999985: 0.070828883144337482},{1: 0.074379051692605586	 3: 0.069726417159273357	 5: 0.094293711985379891	 55: 0.11122946656677259	 56: 0.073234648115545517	 30: 0.084361675030375755	 63: 0.068041352285614212},{32: 0.16545880408136687	 1: 0.16541411606577913	 5: 0.070828883144337482	 77: 0.097516359209613115	 54: 0.11223657006303665	 30: 0.07812968105783992	 63: 0.10927759151101317},42.2,37.59,23.4,0.5,[],17.17373231,16.6777777778,21.4216829389,5.505
0,Shop 67 197-215 Condamine Street Balgowlah 2093,28.6,Balgowlah Platinum,2010-07-03 17:00:00,28.6,{38.25: 0.071723140941820737	 4.989: 0.080279023012662959	 38.400000000000006: 0.06199580220870636	 42.8: 0.079947380194997461	 37.59: 0.089942130710282467	 22.439999999999998: 0.075216624007366048	 37.089999999999996: 0.058903642525506207	 7.1264341999999985: 0.10376269489753073},{4.989: 0.11115978351766916	 42.4: 0.072010649844718819	 43.599999999999994: 0.12703399875109767	 42.63999999999999: 0.089559986367426098	 50.8: 0.076298914471227261	 23.4: 0.10278975808003313	 37.089999999999996: 0.097143120653979703	 22.439999999999998: 0.082859085563152038},{64: 0.079947380194997461	 1: 0.080279023012662959	 5: 0.10376269489753073	 54: 0.058903642525506207	 55: 0.089942130710282467	 56: 0.06199580220870636	 30: 0.075216624007366048},{32: 0.10278975808003313	 1: 0.11115978351766916	 65: 0.12703399875109767	 77: 0.076298914471227261	 54: 0.097143120653979703	 30: 0.082859085563152038	 63: 0.089559986367426098},28.6,7.1264342,43.6,0.5,[],17.2786062976,16.5540540541,21.2481239405,5.70243902439
0,Shop 67 197-215 Condamine Street Balgowlah 2093,11.6,Balgowlah Platinum,2010-07-03 18:00:00,11.6,{6.0: 0.083810011879881227	 4.989: 0.07594075984933947	 42.4: 0.083571569248801547	 39.88999999999999: 0.06887118341319301	 42.8: 0.058179102212980852	 37.59: 0.068528260338028585	 22.439999999999998: 0.093175036516336129	 7.1264341999999985: 0.10239610564747859},{38.25: 0.12270129304752761	 4.989: 0.10711910561731501	 43.599999999999994: 0.10915539778557036	 42.63999999999999: 0.083001268997195565	 50.8: 0.068182955650216467	 23.4: 0.10075676706382082	 37.089999999999996: 0.085586678476435765	 22.439999999999998: 0.079836066105612613},{64: 0.058179102212980852	 1: 0.07594075984933947	 3: 0.083810011879881227	 5: 0.10239610564747859	 55: 0.068528260338028585	 59: 0.06887118341319301	 30: 0.093175036516336129	 63: 0.083571569248801547},{32: 0.10075676706382082	 1: 0.10711910561731501	 65: 0.10915539778557036	 77: 0.068182955650216467	 54: 0.085586678476435765	 56: 0.12270129304752761	 30: 0.079836066105612613	 63: 0.083001268997195565},11.6,7.1264342,38.25,0.5,[],16.973724381,16.8236842105,21.3902785737,5.97142857143
0,Shop 67 197-215 Condamine Street Balgowlah 2093,5.3,Balgowlah Platinum,2010-07-03 19:00:00,5.3,{28.6: 0.053556741309535277	 4.989: 0.11236177294974346	 39.88999999999999: 0.054390287835408863	 42.8: 0.053057352033061618	 23.4: 0.056545308978096218	 37.59: 0.063897649385898772	 22.439999999999998: 0.069451073101839178	 7.1264341999999985: 0.1279504871593494},{38.25: 0.089840072220815997	 4.989: 0.096188174160869153	 38.400000000000006: 0.092724215555584036	 43.599999999999994: 0.091419302717123216	 42.63999999999999: 0.075311830090117604	 23.4: 0.086556908573739377	 37.089999999999996: 0.082228950175445389	 22.439999999999998: 0.078347306098270814},{64: 0.053057352033061618	 1: 0.11236177294974346	 5: 0.1279504871593494	 32: 0.056545308978096218	 40: 0.053556741309535277	 55: 0.063897649385898772	 59: 0.054390287835408863	 30: 0.069451073101839178},{32: 0.086556908573739377	 1: 0.096188174160869153	 65: 0.091419302717123216	 54: 0.082228950175445389	 56: 0.092724215555584036	 30: 0.078347306098270814	 63: 0.075311830090117604},5.3,7.1264342,4.989,0.5,[],16.6214618186,17.2794871795,20.8497842513,5.97906976744
0,Shop 67 197-215 Condamine Street Balgowlah 2093,5.4,Balgowlah Platinum,2010-07-03 20:00:00,5.4,{4.989: 0.1190355940867089	 39.88999999999999: 0.043322260843734695	 50.8: 0.044166784142060399	 23.4: 0.05735186716055049	 37.59: 0.053242485528204146	 22.439999999999998: 0.066094109957345687	 37.089999999999996: 0.050997823748372202	 7.1264341999999985: 0.16206271421912846},{38.25: 0.088461097660317706	 4.989: 0.10474572572142038	 38.400000000000006: 0.092782217641081244	 43.599999999999994: 0.098735693451277848	 23.4: 0.098398927597885169	 37.59: 0.07573445394530573	 22.439999999999998: 0.071825326616142826	 37.089999999999996: 0.06531817680647338},{32: 0.05735186716055049	 1: 0.1190355940867089	 5: 0.16206271421912846	 77: 0.044166784142060399	 54: 0.050997823748372202	 55: 0.053242485528204146	 59: 0.043322260843734695	 30: 0.066094109957345687},{32: 0.098398927597885169	 1: 0.10474572572142038	 65: 0.098735693451277848	 54: 0.06531817680647338	 55: 0.07573445394530573	 56: 0.092782217641081244	 30: 0.071825326616142826},5.4,7.1264342,4.989,0.5,[],16.2829384636,17.7825,20.338814645,5.84545454545
0,Shop 67 197-215 Condamine Street Balgowlah 2093,5.4,Balgowlah Platinum,2010-07-03 21:00:00,5.4,{11.600000000000001: 0.042602876247781002	 5.0823: 0.18254675667306297	 39.88999999999999: 0.041913624263453964	 23.4: 0.058192100161261917	 37.59: 0.052848324343197493	 22.439999999999998: 0.056212023030717928	 37.089999999999996: 0.042784472405302074	 7.1264341999999985: 0.14549177537962096},{38.25: 0.07354957567485762	 4.989: 0.092698513164428134	 38.400000000000006: 0.07592153108402265	 43.599999999999994: 0.082191533408975601	 23.4: 0.083046792952806675	 42.8: 0.077894524276741997	 37.089999999999996: 0.068786663178301177	 22.439999999999998: 0.077490885669334097},{32: 0.058192100161261917	 1: 0.18254675667306297	 5: 0.14549177537962096	 12: 0.042602876247781002	 54: 0.042784472405302074	 55: 0.052848324343197493	 59: 0.041913624263453964	 30: 0.056212023030717928},{32: 0.083046792952806675	 1: 0.092698513164428134	 65: 0.082191533408975601	 64: 0.077894524276741997	 54: 0.068786663178301177	 56: 0.07592153108402265	 30: 0.077490885669334097},5.4,5.0823,4.989,0.5,[],15.9281553867,18.2463414634,19.8527703854,5.71555555556
0,Shop 67 197-215 Condamine Street Balgowlah 2093,5.4,Balgowlah Platinum,2010-07-03 22:00:00,5.4,{5.75: 0.093616629332332391	 11.600000000000001: 0.038874904813283782	 5.0823: 0.17443177400841267	 23.4: 0.053169324493624291	 37.59: 0.046600752598807124	 22.439999999999998: 0.05635254319878371	 37.089999999999996: 0.041512870657018863	 7.1264341999999985: 0.13435902995389098},{4.989: 0.11527783062299037	 38.400000000000006: 0.059586490960001778	 43.599999999999994: 0.10935917515371653	 39.88999999999999: 0.068154960692751815	 42.8: 0.06546847058420914	 23.4: 0.10845400041341464	 37.089999999999996: 0.066416911062586931	 42.63999999999999: 0.068150137187907273},{32: 0.053169324493624291	 1: 0.17443177400841267	 2: 0.093616629332332391	 5: 0.13435902995389098	 12: 0.038874904813283782	 54: 0.041512870657018863	 55: 0.046600752598807124	 30: 0.05635254319878371},{64: 0.06546847058420914	 1: 0.11527783062299037	 65: 0.10935917515371653	 32: 0.10845400041341464	 54: 0.066416911062586931	 56: 0.059586490960001778	 59: 0.068154960692751815	 63: 0.068150137187907273},5.4,5.0823,4.989,0.5,[],15.5887976609,18.3642857143,19.3898710905,5.59130434783
0,Shop 67 197-215 Condamine Street Balgowlah 2093,13.7,Balgowlah Platinum,2010-07-03 23:00:00,13.7,{5.645: 0.15252553469221158	 5.0823: 0.15630671957905487	 23.4: 0.048426700551488011	 42.8: 0.036460953396577053	 37.59: 0.039904224769351772	 22.439999999999998: 0.055205890511238608	 37.089999999999996: 0.038873670943031451	 7.1264341999999985: 0.12766234890734052},{4.989: 0.066292554880208271	 43.599999999999994: 0.066393743244352391	 39.88999999999999: 0.062958776103810024	 7.1264341999999985: 0.065413842770489922	 23.4: 0.062337593340712392	 50.8: 0.064553275200158522	 37.089999999999996: 0.078848915736829575	 42.63999999999999: 0.077243666901356298},{64: 0.036460953396577053	 1: 0.15630671957905487	 2: 0.15252553469221158	 5: 0.12766234890734052	 32: 0.048426700551488011	 54: 0.038873670943031451	 55: 0.039904224769351772	 30: 0.055205890511238608},{32: 0.062337593340712392	 1: 0.066292554880208271	 5: 0.065413842770489922	 65: 0.066393743244352391	 77: 0.064553275200158522	 54: 0.078848915736829575	 59: 0.062958776103810024	 63: 0.077243666901356298},13.7,5.0823,37.09,0.5,[],15.440476434,17.9860465116,19.4828973442,5.64893617021
0,Shop 67 197-215 Condamine Street Balgowlah 2093,22.2,Balgowlah Platinum,2010-07-04 00:00:00,22.2,{6.0: 0.088328774539419438	 42.4: 0.10711208429151553	 5.0823: 0.20140823892485926	 50.8: 0.067521132476075496	 23.4: 0.05994262299559603	 37.089999999999996: 0.068024623193700756	 22.439999999999998: 0.16106960768115852	 7.1264341999999985: 0.069376075873053791},{42.4: 0.070000705936514071	 38.400000000000006: 0.052623202174184341	 11.600000000000001: 0.0732368876385463	 42.63999999999999: 0.077223372519071007	 4.989: 0.051091657707886075	 50.8: 0.068304309216904766	 37.089999999999996: 0.092109593645495841	 7.1264341999999985: 0.068623465028021816},{32: 0.05994262299559603	 1: 0.20140823892485926	 3: 0.088328774539419438	 5: 0.069376075873053791	 77: 0.067521132476075496	 54: 0.068024623193700756	 30: 0.16106960768115852	 63: 0.10711208429151553},{1: 0.051091657707886075	 5: 0.068623465028021816	 12: 0.0732368876385463	 77: 0.068304309216904766	 54: 0.092109593645495841	 56: 0.052623202174184341	 63: 0.077223372519071007},22.2,5.0823,37.09,0.5,[],15.4754185917,17.9613636364,19.3785133136,5.70833333333
0,Shop 67 197-215 Condamine Street Balgowlah 2093,13.5,Balgowlah Platinum,2010-07-04 01:00:00,13.5,{6.0: 0.08128520990972686	 11.600000000000001: 0.061292263788839743	 42.4: 0.076424324741787369	 5.0823: 0.08325732370633103	 5.5714999999999995: 0.087476452581637373	 50.8: 0.040941384567618234	 22.439999999999998: 0.087501027293638303	 7.1264341999999985: 0.087925334731631125},{42.4: 0.062466631346660383	 38.400000000000006: 0.050475838777653409	 11.600000000000001: 0.06416604246758649	 5.0823: 0.1143350446478773	 43.599999999999994: 0.051313069496164591	 42.63999999999999: 0.083168772911440675	 50.8: 0.064809387012085787	 37.089999999999996: 0.086569764402451746},{1: 0.08325732370633103	 2: 0.087476452581637373	 3: 0.08128520990972686	 5: 0.087925334731631125	 12: 0.061292263788839743	 77: 0.040941384567618234	 30: 0.087501027293638303	 63: 0.076424324741787369},{1: 0.1143350446478773	 65: 0.051313069496164591	 12: 0.06416604246758649	 77: 0.064809387012085787	 54: 0.086569764402451746	 56: 0.050475838777653409	 63: 0.083168772911440675},13.5,7.1264342,5.0823,0.5,[],15.2896664939,17.7422222222,19.1349396844,5.7693877551
0,Shop 67 197-215 Condamine Street Balgowlah 2093,5.0,Balgowlah Platinum,2010-07-04 02:00:00,5.0,{6.0: 0.1178878244964905	 14.1: 0.077663454827874498	 42.4: 0.11145865313213695	 5.0823: 0.15147398910604948	 23.4: 0.06198482329040924	 37.089999999999996: 0.057559710005321424	 22.439999999999998: 0.14078114202732153	 7.1264341999999985: 0.10321334424573213},{5.75: 0.050379683764630673	 11.600000000000001: 0.052685124685756597	 42.4: 0.058793989811281956	 5.0823: 0.095635171519214718	 42.63999999999999: 0.078974007541512084	 50.8: 0.060941683265704837	 37.089999999999996: 0.082442020581389289	 7.1264341999999985: 0.064741986863021267},{32: 0.06198482329040924	 1: 0.15147398910604948	 3: 0.1178878244964905	 5: 0.10321334424573213	 16: 0.077663454827874498	 54: 0.057559710005321424	 30: 0.14078114202732153	 63: 0.11145865313213695},{1: 0.095635171519214718	 2: 0.050379683764630673	 5: 0.064741986863021267	 12: 0.052685124685756597	 77: 0.060941683265704837	 54: 0.082442020581389289	 63: 0.078974007541512084},5.0,5.0823,5.0823,0.5,[],14.985519164,17.3652173913,18.7207518652,5.824
0,Shop 67 197-215 Condamine Street Balgowlah 2093,4.9,Balgowlah Platinum,2010-07-04 03:00:00,4.9,{6.0: 0.060600061357244377	 42.4: 0.06423331633164979	 5.0823: 0.16709310420803861	 23.4: 0.074877147001466041	 50.8: 0.057717860074123162	 37.089999999999996: 0.081898055534588884	 22.439999999999998: 0.095943056743713423	 7.1264341999999985: 0.24224731018859727},{5.645: 0.096522000653363402	 11.600000000000001: 0.048905311697837017	 42.4: 0.061247361795556829	 5.0823: 0.088588882136294164	 42.63999999999999: 0.073043110707217196	 50.8: 0.063231119579302733	 37.089999999999996: 0.081131660530545519	 7.1264341999999985: 0.067705195762460854},{32: 0.074877147001466041	 1: 0.16709310420803861	 3: 0.060600061357244377	 5: 0.24224731018859727	 77: 0.057717860074123162	 54: 0.081898055534588884	 30: 0.095943056743713423	 63: 0.06423331633164979},{1: 0.088588882136294164	 2: 0.096522000653363402	 5: 0.067705195762460854	 12: 0.048905311697837017	 77: 0.063231119579302733	 54: 0.081131660530545519	 63: 0.073043110707217196},4.9,7.1264342,5.645,0.5,[],14.7353410275,17.0063829787,18.3382890596,5.71176470588
