"   ","SITE_LOCATION_NAME","TIMESTAMP","TOTAL_KWH"
"424","Bondi Platinum","5/09/2010 9:45:00 AM","22.71"
"425","Bondi Platinum","5/09/2010 10:00:00 AM","23.13"
"426","Bondi Platinum","5/09/2010 10:15:00 AM","24.25"
"427","Bondi Platinum","5/09/2010 10:30:00 AM","22.79"
"428","Bondi Platinum","5/09/2010 10:45:00 AM","22.65"
"429","Bondi Platinum","5/09/2010 11:00:00 AM","25.46"
"430","Bondi Platinum","5/09/2010 11:15:00 AM","23.74"
"431","Bondi Platinum","5/09/2010 11:30:00 AM","20.8"
"432","Bondi Platinum","5/09/2010 11:45:00 AM","20.47"
"433","Bondi Platinum","5/09/2010 12:00:00 PM","21.54"
"434","Bondi Platinum","5/09/2010 12:15:00 PM","20.45"
"435","Bondi Platinum","5/09/2010 12:30:00 PM","19.84"
"436","Bondi Platinum","5/09/2010 12:45:00 PM","19.29"
"437","Bondi Platinum","5/09/2010 1:00:00 PM","19.23"
"438","Bondi Platinum","5/09/2010 1:15:00 PM","24.31"
"439","Bondi Platinum","5/09/2010 1:30:00 PM","20.39"
"440","Bondi Platinum","5/09/2010 1:45:00 PM","19.68"
"441","Bondi Platinum","5/09/2010 2:00:00 PM","18.81"
"442","Bondi Platinum","5/09/2010 2:15:00 PM","19.24"
"443","Bondi Platinum","5/09/2010 2:30:00 PM","19.31"
"444","Bondi Platinum","5/09/2010 2:45:00 PM","17.94"
"445","Bondi Platinum","5/09/2010 3:00:00 PM","18.92"
"446","Bondi Platinum","5/09/2010 3:15:00 PM","18.42"
"447","Bondi Platinum","5/09/2010 3:30:00 PM","18.43"
"448","Bondi Platinum","5/09/2010 3:45:00 PM","20.66"
"449","Bondi Platinum","5/09/2010 4:00:00 PM","19.27"
"450","Bondi Platinum","5/09/2010 4:15:00 PM","19.94"
"451","Bondi Platinum","5/09/2010 4:30:00 PM","20.18"
"452","Bondi Platinum","5/09/2010 4:45:00 PM","22.19"
"453","Bondi Platinum","5/09/2010 5:00:00 PM","20.09"
"454","Bondi Platinum","5/09/2010 5:15:00 PM","21.61"
"455","Bondi Platinum","5/09/2010 5:30:00 PM","24.09"
"456","Bondi Platinum","5/09/2010 5:45:00 PM","21.81"
"457","Bondi Platinum","5/09/2010 6:00:00 PM","23.47"
"458","Bondi Platinum","5/09/2010 6:15:00 PM","21.36"
"459","Bondi Platinum","5/09/2010 6:30:00 PM","23.95"
"460","Bondi Platinum","5/09/2010 6:45:00 PM","19.52"
"461","Bondi Platinum","5/09/2010 7:00:00 PM","18.87"
"462","Bondi Platinum","5/09/2010 7:15:00 PM","20.56"
"463","Bondi Platinum","5/09/2010 7:30:00 PM","18.21"
"464","Bondi Platinum","5/09/2010 7:45:00 PM","15.65"
"465","Bondi Platinum","5/09/2010 8:00:00 PM","15.67"
"466","Bondi Platinum","5/09/2010 8:15:00 PM","16.06"
"467","Bondi Platinum","5/09/2010 8:30:00 PM","16.13"
"468","Bondi Platinum","5/09/2010 8:45:00 PM","14.76"
"469","Bondi Platinum","5/09/2010 9:00:00 PM","14.55"
"470","Bondi Platinum","5/09/2010 9:15:00 PM","14.84"
"471","Bondi Platinum","5/09/2010 9:30:00 PM","14.7"
"472","Bondi Platinum","5/09/2010 9:45:00 PM","13.86"
"473","Bondi Platinum","5/09/2010 10:00:00 PM","14.41"
"474","Bondi Platinum","5/09/2010 10:15:00 PM","14.15"
"475","Bondi Platinum","5/09/2010 10:30:00 PM","14.52"
"476","Bondi Platinum","5/09/2010 10:45:00 PM","14.54"
"477","Bondi Platinum","5/09/2010 11:00:00 PM","14.24"
"478","Bondi Platinum","5/09/2010 11:15:00 PM","14.15"
"479","Bondi Platinum","5/09/2010 11:30:00 PM","14.53"
"480","Bondi Platinum","5/09/2010 11:45:00 PM","14.05"
"481","Bondi Platinum","6/09/2010","14.84"
"482","Bondi Platinum","6/09/2010 12:15:00 AM","13.67"
"483","Bondi Platinum","6/09/2010 12:30:00 AM","13.6"
"484","Bondi Platinum","6/09/2010 12:45:00 AM","13.46"
"485","Bondi Platinum","6/09/2010 1:00:00 AM","13.48"
"486","Bondi Platinum","6/09/2010 1:15:00 AM","13.72"
"487","Bondi Platinum","6/09/2010 1:30:00 AM","13.68"
"488","Bondi Platinum","6/09/2010 1:45:00 AM","13.65"
"489","Bondi Platinum","6/09/2010 2:00:00 AM","13.7"
"490","Bondi Platinum","6/09/2010 2:15:00 AM","13.68"
"491","Bondi Platinum","6/09/2010 2:30:00 AM","13.6"
"492","Bondi Platinum","6/09/2010 2:45:00 AM","13.57"
"493","Bondi Platinum","6/09/2010 3:00:00 AM","13.59"
"494","Bondi Platinum","6/09/2010 3:15:00 AM","13.46"
"495","Bondi Platinum","6/09/2010 3:30:00 AM","13.6"
"496","Bondi Platinum","6/09/2010 3:45:00 AM","13.55"
"497","Bondi Platinum","6/09/2010 4:00:00 AM","13.62"
"498","Bondi Platinum","6/09/2010 4:15:00 AM","13.6"
"499","Bondi Platinum","6/09/2010 4:30:00 AM","13.43"
"500","Bondi Platinum","6/09/2010 4:45:00 AM","14.51"
"501","Bondi Platinum","6/09/2010 5:00:00 AM","19.12"
"502","Bondi Platinum","6/09/2010 5:15:00 AM","22.28"
"503","Bondi Platinum","6/09/2010 5:30:00 AM","21.79"
"504","Bondi Platinum","6/09/2010 5:45:00 AM","24.52"
"505","Bondi Platinum","6/09/2010 6:00:00 AM","23.32"
"506","Bondi Platinum","6/09/2010 6:15:00 AM","23.88"
"507","Bondi Platinum","6/09/2010 6:30:00 AM","23.12"
"508","Bondi Platinum","6/09/2010 6:45:00 AM","22.55"
"509","Bondi Platinum","6/09/2010 7:00:00 AM","21.82"
"510","Bondi Platinum","6/09/2010 7:15:00 AM","22.4"
"511","Bondi Platinum","6/09/2010 7:30:00 AM","22.15"
"512","Bondi Platinum","6/09/2010 7:45:00 AM","21.7"
"513","Bondi Platinum","6/09/2010 8:00:00 AM","21.16"
"514","Bondi Platinum","6/09/2010 8:15:00 AM","21.03"
"515","Bondi Platinum","6/09/2010 8:30:00 AM","22.17"
"516","Bondi Platinum","6/09/2010 8:45:00 AM","20.7"
"517","Bondi Platinum","6/09/2010 9:00:00 AM","20.92"
"518","Bondi Platinum","6/09/2010 9:15:00 AM","21.61"
"519","Bondi Platinum","6/09/2010 9:30:00 AM","22.7"
"520","Bondi Platinum","6/09/2010 9:45:00 AM","24.42"
"521","Bondi Platinum","6/09/2010 10:00:00 AM","23.69"
"522","Bondi Platinum","6/09/2010 10:15:00 AM","26"
"523","Bondi Platinum","6/09/2010 10:30:00 AM","22.5"
"524","Bondi Platinum","6/09/2010 10:45:00 AM","21.94"
"525","Bondi Platinum","6/09/2010 11:00:00 AM","21.19"
"526","Bondi Platinum","6/09/2010 11:15:00 AM","21.55"
"527","Bondi Platinum","6/09/2010 11:30:00 AM","21.55"
"528","Bondi Platinum","6/09/2010 11:45:00 AM","20.7"
"529","Bondi Platinum","6/09/2010 12:00:00 PM","22.06"
"530","Bondi Platinum","6/09/2010 12:15:00 PM","20.98"
"531","Bondi Platinum","6/09/2010 12:30:00 PM","22.71"
"532","Bondi Platinum","6/09/2010 12:45:00 PM","20.98"
"533","Bondi Platinum","6/09/2010 1:00:00 PM","21.89"
"534","Bondi Platinum","6/09/2010 1:15:00 PM","22.75"
"535","Bondi Platinum","6/09/2010 1:30:00 PM","21.42"
"536","Bondi Platinum","6/09/2010 1:45:00 PM","21.55"
"537","Bondi Platinum","6/09/2010 2:00:00 PM","22.26"
"538","Bondi Platinum","6/09/2010 2:15:00 PM","22.41"
"539","Bondi Platinum","6/09/2010 2:30:00 PM","20.59"
"540","Bondi Platinum","6/09/2010 2:45:00 PM","20.74"
"541","Bondi Platinum","6/09/2010 3:00:00 PM","22.81"
"542","Bondi Platinum","6/09/2010 3:15:00 PM","20.28"
"543","Bondi Platinum","6/09/2010 3:30:00 PM","20.02"
"544","Bondi Platinum","6/09/2010 3:45:00 PM","23.04"
"545","Bondi Platinum","6/09/2010 4:00:00 PM","20.97"
"546","Bondi Platinum","6/09/2010 4:15:00 PM","21.77"
"547","Bondi Platinum","6/09/2010 4:30:00 PM","22.17"
"548","Bondi Platinum","6/09/2010 4:45:00 PM","23.02"
"549","Bondi Platinum","6/09/2010 5:00:00 PM","21.4"
"550","Bondi Platinum","6/09/2010 5:15:00 PM","22.7"
"551","Bondi Platinum","6/09/2010 5:30:00 PM","23.75"
"552","Bondi Platinum","6/09/2010 5:45:00 PM","23.4"
"553","Bondi Platinum","6/09/2010 6:00:00 PM","25.9"
"554","Bondi Platinum","6/09/2010 6:15:00 PM","31.25"
"555","Bondi Platinum","6/09/2010 6:30:00 PM","25.67"
"556","Bondi Platinum","6/09/2010 6:45:00 PM","25.16"
"557","Bondi Platinum","6/09/2010 7:00:00 PM","25.28"
"558","Bondi Platinum","6/09/2010 7:15:00 PM","25.82"
"559","Bondi Platinum","6/09/2010 7:30:00 PM","24.63"
"560","Bondi Platinum","6/09/2010 7:45:00 PM","25.39"
"561","Bondi Platinum","6/09/2010 8:00:00 PM","25.54"
"562","Bondi Platinum","6/09/2010 8:15:00 PM","24.89"
"563","Bondi Platinum","6/09/2010 8:30:00 PM","20.22"
"564","Bondi Platinum","6/09/2010 8:45:00 PM","19.83"
"565","Bondi Platinum","6/09/2010 9:00:00 PM","22.42"
"566","Bondi Platinum","6/09/2010 9:15:00 PM","20.94"
"567","Bondi Platinum","6/09/2010 9:30:00 PM","19.04"
"568","Bondi Platinum","6/09/2010 9:45:00 PM","19.94"
"569","Bondi Platinum","6/09/2010 10:00:00 PM","20.35"
"570","Bondi Platinum","6/09/2010 10:15:00 PM","18.07"
"571","Bondi Platinum","6/09/2010 10:30:00 PM","15.7"
"572","Bondi Platinum","6/09/2010 10:45:00 PM","14.96"
"573","Bondi Platinum","6/09/2010 11:00:00 PM","14.67"
"574","Bondi Platinum","6/09/2010 11:15:00 PM","14.06"
"575","Bondi Platinum","6/09/2010 11:30:00 PM","14.35"
"576","Bondi Platinum","6/09/2010 11:45:00 PM","14.31"
"577","Bondi Platinum","7/09/2010","14.6"
"578","Bondi Platinum","7/09/2010 12:15:00 AM","14.28"
"579","Bondi Platinum","7/09/2010 12:30:00 AM","14.59"
"580","Bondi Platinum","7/09/2010 12:45:00 AM","14.31"
"581","Bondi Platinum","7/09/2010 1:00:00 AM","14.67"
"582","Bondi Platinum","7/09/2010 1:15:00 AM","14.71"
"583","Bondi Platinum","7/09/2010 1:30:00 AM","14.27"
"584","Bondi Platinum","7/09/2010 1:45:00 AM","14.49"
"585","Bondi Platinum","7/09/2010 2:00:00 AM","14.34"
"586","Bondi Platinum","7/09/2010 2:15:00 AM","14.65"
"587","Bondi Platinum","7/09/2010 2:30:00 AM","14.77"
"588","Bondi Platinum","7/09/2010 2:45:00 AM","14.8"
"589","Bondi Platinum","7/09/2010 3:00:00 AM","14.45"
"590","Bondi Platinum","7/09/2010 3:15:00 AM","14.18"
"591","Bondi Platinum","7/09/2010 3:30:00 AM","14.42"
"592","Bondi Platinum","7/09/2010 3:45:00 AM","14.58"
"593","Bondi Platinum","7/09/2010 4:00:00 AM","14.62"
"594","Bondi Platinum","7/09/2010 4:15:00 AM","14.04"
"595","Bondi Platinum","7/09/2010 4:30:00 AM","13.69"
"596","Bondi Platinum","7/09/2010 4:45:00 AM","14.3"
"597","Bondi Platinum","7/09/2010 5:00:00 AM","16.93"
"598","Bondi Platinum","7/09/2010 5:15:00 AM","21.63"
"599","Bondi Platinum","7/09/2010 5:30:00 AM","23.4"
"600","Bondi Platinum","7/09/2010 5:45:00 AM","23.23"
"601","Bondi Platinum","7/09/2010 6:00:00 AM","21.71"
"602","Bondi Platinum","7/09/2010 6:15:00 AM","24.22"
"603","Bondi Platinum","7/09/2010 6:30:00 AM","23.64"
"604","Bondi Platinum","7/09/2010 6:45:00 AM","23.63"
"605","Bondi Platinum","7/09/2010 7:00:00 AM","23.49"
"606","Bondi Platinum","7/09/2010 7:15:00 AM","24.17"
"607","Bondi Platinum","7/09/2010 7:30:00 AM","24.76"
"608","Bondi Platinum","7/09/2010 7:45:00 AM","21.46"
"609","Bondi Platinum","7/09/2010 8:00:00 AM","21.12"
"610","Bondi Platinum","7/09/2010 8:15:00 AM","21.04"
"611","Bondi Platinum","7/09/2010 8:30:00 AM","21.06"
"612","Bondi Platinum","7/09/2010 8:45:00 AM","21.4"
"613","Bondi Platinum","7/09/2010 9:00:00 AM","22.3"
"614","Bondi Platinum","7/09/2010 9:15:00 AM","21.63"
"615","Bondi Platinum","7/09/2010 9:30:00 AM","24.17"
"616","Bondi Platinum","7/09/2010 9:45:00 AM","25.22"
"617","Bondi Platinum","7/09/2010 10:00:00 AM","23.02"
"618","Bondi Platinum","7/09/2010 10:15:00 AM","23.53"
"619","Bondi Platinum","7/09/2010 10:30:00 AM","23.59"
"620","Bondi Platinum","7/09/2010 10:45:00 AM","23.15"
"621","Bondi Platinum","7/09/2010 11:00:00 AM","23"
"622","Bondi Platinum","7/09/2010 11:15:00 AM","23.86"
"623","Bondi Platinum","7/09/2010 11:30:00 AM","23.34"
"624","Bondi Platinum","7/09/2010 11:45:00 AM","23.73"
"625","Bondi Platinum","7/09/2010 12:00:00 PM","24.05"
"626","Bondi Platinum","7/09/2010 12:15:00 PM","22.18"
"627","Bondi Platinum","7/09/2010 12:30:00 PM","21.81"
"628","Bondi Platinum","7/09/2010 12:45:00 PM","24.47"
"629","Bondi Platinum","7/09/2010 1:00:00 PM","26.33"
"630","Bondi Platinum","7/09/2010 1:15:00 PM","22.34"
"631","Bondi Platinum","7/09/2010 1:30:00 PM","21.62"
"632","Bondi Platinum","7/09/2010 1:45:00 PM","20.71"
"633","Bondi Platinum","7/09/2010 2:00:00 PM","21.48"
"634","Bondi Platinum","7/09/2010 2:15:00 PM","19.21"
"635","Bondi Platinum","7/09/2010 2:30:00 PM","19.32"
"636","Bondi Platinum","7/09/2010 2:45:00 PM","19.45"
"637","Bondi Platinum","7/09/2010 3:00:00 PM","21.07"
"638","Bondi Platinum","7/09/2010 3:15:00 PM","22.04"
"639","Bondi Platinum","7/09/2010 3:30:00 PM","24.18"
"640","Bondi Platinum","7/09/2010 3:45:00 PM","18.75"
"641","Bondi Platinum","7/09/2010 4:00:00 PM","20.65"
"642","Bondi Platinum","7/09/2010 4:15:00 PM","23.09"
"643","Bondi Platinum","7/09/2010 4:30:00 PM","22.76"
"644","Bondi Platinum","7/09/2010 4:45:00 PM","23.39"
"645","Bondi Platinum","7/09/2010 5:00:00 PM","24.86"
"646","Bondi Platinum","7/09/2010 5:15:00 PM","22.59"
"647","Bondi Platinum","7/09/2010 5:30:00 PM","23.21"
"648","Bondi Platinum","7/09/2010 5:45:00 PM","25.28"
"649","Bondi Platinum","7/09/2010 6:00:00 PM","24.56"
"650","Bondi Platinum","7/09/2010 6:15:00 PM","23.03"
"651","Bondi Platinum","7/09/2010 6:30:00 PM","21.94"
"652","Bondi Platinum","7/09/2010 6:45:00 PM","24.35"
"653","Bondi Platinum","7/09/2010 7:00:00 PM","26.93"
"654","Bondi Platinum","7/09/2010 7:15:00 PM","28.71"
"655","Bondi Platinum","7/09/2010 7:30:00 PM","26.18"
"656","Bondi Platinum","7/09/2010 7:45:00 PM","21.91"
"657","Bondi Platinum","7/09/2010 8:00:00 PM","24.95"
"658","Bondi Platinum","7/09/2010 8:15:00 PM","25.06"
"659","Bondi Platinum","7/09/2010 8:30:00 PM","20.75"
"660","Bondi Platinum","7/09/2010 8:45:00 PM","20.73"
"661","Bondi Platinum","7/09/2010 9:00:00 PM","18.71"
"662","Bondi Platinum","7/09/2010 9:15:00 PM","20.87"
"663","Bondi Platinum","7/09/2010 9:30:00 PM","22.42"
"664","Bondi Platinum","7/09/2010 9:45:00 PM","19.8"
"665","Bondi Platinum","7/09/2010 10:00:00 PM","16.92"
"666","Bondi Platinum","7/09/2010 10:15:00 PM","14.3"
"667","Bondi Platinum","7/09/2010 10:30:00 PM","13.88"
"668","Bondi Platinum","7/09/2010 10:45:00 PM","13.69"
"669","Bondi Platinum","7/09/2010 11:00:00 PM","14.39"
"670","Bondi Platinum","7/09/2010 11:15:00 PM","14.79"
"671","Bondi Platinum","7/09/2010 11:30:00 PM","15.15"
"672","Bondi Platinum","7/09/2010 11:45:00 PM","14.57"
"673","Bondi Platinum","8/09/2010","14.34"
"674","Bondi Platinum","8/09/2010 12:15:00 AM","14.77"
"675","Bondi Platinum","8/09/2010 12:30:00 AM","14.75"
"676","Bondi Platinum","8/09/2010 12:45:00 AM","14.85"
"677","Bondi Platinum","8/09/2010 1:00:00 AM","14.89"
"678","Bondi Platinum","8/09/2010 1:15:00 AM","14.67"
"679","Bondi Platinum","8/09/2010 1:30:00 AM","14.58"
"680","Bondi Platinum","8/09/2010 1:45:00 AM","13.82"
"681","Bondi Platinum","8/09/2010 2:00:00 AM","13.73"
"682","Bondi Platinum","8/09/2010 2:15:00 AM","13.79"
"683","Bondi Platinum","8/09/2010 2:30:00 AM","13.87"
"684","Bondi Platinum","8/09/2010 2:45:00 AM","13.65"
"685","Bondi Platinum","8/09/2010 3:00:00 AM","13.71"
"686","Bondi Platinum","8/09/2010 3:15:00 AM","13.69"
"687","Bondi Platinum","8/09/2010 3:30:00 AM","13.9"
"688","Bondi Platinum","8/09/2010 3:45:00 AM","13.83"
"689","Bondi Platinum","8/09/2010 4:00:00 AM","13.63"
"690","Bondi Platinum","8/09/2010 4:15:00 AM","13.81"
"691","Bondi Platinum","8/09/2010 4:30:00 AM","13.66"
"692","Bondi Platinum","8/09/2010 4:45:00 AM","14.51"
"693","Bondi Platinum","8/09/2010 5:00:00 AM","17"
"694","Bondi Platinum","8/09/2010 5:15:00 AM","22.06"
"695","Bondi Platinum","8/09/2010 5:30:00 AM","21.47"
"696","Bondi Platinum","8/09/2010 5:45:00 AM","24.03"
"697","Bondi Platinum","8/09/2010 6:00:00 AM","24.3"
"698","Bondi Platinum","8/09/2010 6:15:00 AM","26.29"
"699","Bondi Platinum","8/09/2010 6:30:00 AM","25.87"
"700","Bondi Platinum","8/09/2010 6:45:00 AM","25.71"
"701","Bondi Platinum","8/09/2010 7:00:00 AM","27.05"
"702","Bondi Platinum","8/09/2010 7:15:00 AM","23.7"
"703","Bondi Platinum","8/09/2010 7:30:00 AM","23.06"
"704","Bondi Platinum","8/09/2010 7:45:00 AM","23.05"
"705","Bondi Platinum","8/09/2010 8:00:00 AM","22.34"
"706","Bondi Platinum","8/09/2010 8:15:00 AM","22.75"
"707","Bondi Platinum","8/09/2010 8:30:00 AM","23.09"
"708","Bondi Platinum","8/09/2010 8:45:00 AM","22.43"
"709","Bondi Platinum","8/09/2010 9:00:00 AM","23.08"
"710","Bondi Platinum","8/09/2010 9:15:00 AM","24.62"
"711","Bondi Platinum","8/09/2010 9:30:00 AM","21.92"
"712","Bondi Platinum","8/09/2010 9:45:00 AM","22.66"
"713","Bondi Platinum","8/09/2010 10:00:00 AM","22.05"
"714","Bondi Platinum","8/09/2010 10:15:00 AM","22.01"
"715","Bondi Platinum","8/09/2010 10:30:00 AM","24.16"
"716","Bondi Platinum","8/09/2010 10:45:00 AM","22.12"
"717","Bondi Platinum","8/09/2010 11:00:00 AM","23.93"
"718","Bondi Platinum","8/09/2010 11:15:00 AM","21.47"
"719","Bondi Platinum","8/09/2010 11:30:00 AM","20.67"
"720","Bondi Platinum","8/09/2010 11:45:00 AM","19.83"
"721","Bondi Platinum","8/09/2010 12:00:00 PM","22.43"
"722","Bondi Platinum","8/09/2010 12:15:00 PM","21.63"
"723","Bondi Platinum","8/09/2010 12:30:00 PM","21.23"
"724","Bondi Platinum","8/09/2010 12:45:00 PM","20.26"
"725","Bondi Platinum","8/09/2010 1:00:00 PM","22.26"
"726","Bondi Platinum","8/09/2010 1:15:00 PM","23.15"
"727","Bondi Platinum","8/09/2010 1:30:00 PM","23.45"
"728","Bondi Platinum","8/09/2010 1:45:00 PM","21"
"729","Bondi Platinum","8/09/2010 2:00:00 PM","20.07"
"730","Bondi Platinum","8/09/2010 2:15:00 PM","20.02"
"731","Bondi Platinum","8/09/2010 2:30:00 PM","21.09"
"732","Bondi Platinum","8/09/2010 2:45:00 PM","18.65"
"733","Bondi Platinum","8/09/2010 3:00:00 PM","17.61"
"734","Bondi Platinum","8/09/2010 3:15:00 PM","19.06"
"735","Bondi Platinum","8/09/2010 3:30:00 PM","18.24"
"736","Bondi Platinum","8/09/2010 3:45:00 PM","19.56"
"737","Bondi Platinum","8/09/2010 4:00:00 PM","20.3"
"738","Bondi Platinum","8/09/2010 4:15:00 PM","20.92"
"739","Bondi Platinum","8/09/2010 4:30:00 PM","22.01"
"740","Bondi Platinum","8/09/2010 4:45:00 PM","24.97"
"741","Bondi Platinum","8/09/2010 5:00:00 PM","26.16"
"742","Bondi Platinum","8/09/2010 5:15:00 PM","22.05"
"743","Bondi Platinum","8/09/2010 5:30:00 PM","25.43"
"744","Bondi Platinum","8/09/2010 5:45:00 PM","25.13"
"745","Bondi Platinum","8/09/2010 6:00:00 PM","24.78"
"746","Bondi Platinum","8/09/2010 6:15:00 PM","28.06"
"747","Bondi Platinum","8/09/2010 6:30:00 PM","27.15"
"748","Bondi Platinum","8/09/2010 6:45:00 PM","24.61"
"749","Bondi Platinum","8/09/2010 7:00:00 PM","24.05"
"750","Bondi Platinum","8/09/2010 7:15:00 PM","25.55"
"751","Bondi Platinum","8/09/2010 7:30:00 PM","24.07"
"752","Bondi Platinum","8/09/2010 7:45:00 PM","24.01"
"753","Bondi Platinum","8/09/2010 8:00:00 PM","23.78"
"754","Bondi Platinum","8/09/2010 8:15:00 PM","20.93"
"755","Bondi Platinum","8/09/2010 8:30:00 PM","21.13"
"756","Bondi Platinum","8/09/2010 8:45:00 PM","19.62"
"757","Bondi Platinum","8/09/2010 9:00:00 PM","21.88"
"758","Bondi Platinum","8/09/2010 9:15:00 PM","20.39"
"759","Bondi Platinum","8/09/2010 9:30:00 PM","18.88"
"760","Bondi Platinum","8/09/2010 9:45:00 PM","19.1"
"761","Bondi Platinum","8/09/2010 10:00:00 PM","16.68"
"762","Bondi Platinum","8/09/2010 10:15:00 PM","14.6"
"763","Bondi Platinum","8/09/2010 10:30:00 PM","14.68"
"764","Bondi Platinum","8/09/2010 10:45:00 PM","15.13"
"765","Bondi Platinum","8/09/2010 11:00:00 PM","15.76"
"766","Bondi Platinum","8/09/2010 11:15:00 PM","15.8"
"767","Bondi Platinum","8/09/2010 11:30:00 PM","15.35"
"768","Bondi Platinum","8/09/2010 11:45:00 PM","14.49"
"769","Bondi Platinum","9/09/2010","15.81"
"770","Bondi Platinum","9/09/2010 12:15:00 AM","14.38"
"771","Bondi Platinum","9/09/2010 12:30:00 AM","14.42"
"772","Bondi Platinum","9/09/2010 12:45:00 AM","14.33"
"773","Bondi Platinum","9/09/2010 1:00:00 AM","14.78"
"774","Bondi Platinum","9/09/2010 1:15:00 AM","14.69"
"775","Bondi Platinum","9/09/2010 1:30:00 AM","13.97"
"776","Bondi Platinum","9/09/2010 1:45:00 AM","13.83"
"777","Bondi Platinum","9/09/2010 2:00:00 AM","13.88"
"778","Bondi Platinum","9/09/2010 2:15:00 AM","13.74"
"779","Bondi Platinum","9/09/2010 2:30:00 AM","13.79"
"780","Bondi Platinum","9/09/2010 2:45:00 AM","13.66"
"781","Bondi Platinum","9/09/2010 3:00:00 AM","13.6"
"782","Bondi Platinum","9/09/2010 3:15:00 AM","13.58"
"783","Bondi Platinum","9/09/2010 3:30:00 AM","13.61"
"784","Bondi Platinum","9/09/2010 3:45:00 AM","13.87"
"785","Bondi Platinum","9/09/2010 4:00:00 AM","13.59"
"786","Bondi Platinum","9/09/2010 4:15:00 AM","13.81"
"787","Bondi Platinum","9/09/2010 4:30:00 AM","13.84"
"788","Bondi Platinum","9/09/2010 4:45:00 AM","14.49"
"789","Bondi Platinum","9/09/2010 5:00:00 AM","17.07"
"790","Bondi Platinum","9/09/2010 5:15:00 AM","21.75"
"791","Bondi Platinum","9/09/2010 5:30:00 AM","21.44"
"792","Bondi Platinum","9/09/2010 5:45:00 AM","21.07"
"793","Bondi Platinum","9/09/2010 6:00:00 AM","21.21"
"794","Bondi Platinum","9/09/2010 6:15:00 AM","21.86"
"795","Bondi Platinum","9/09/2010 6:30:00 AM","21.85"
"796","Bondi Platinum","9/09/2010 6:45:00 AM","22.98"
"797","Bondi Platinum","9/09/2010 7:00:00 AM","24.04"
"798","Bondi Platinum","9/09/2010 7:15:00 AM","21.55"
"799","Bondi Platinum","9/09/2010 7:30:00 AM","24.11"
"800","Bondi Platinum","9/09/2010 7:45:00 AM","25.58"
"801","Bondi Platinum","9/09/2010 8:00:00 AM","22.53"
"802","Bondi Platinum","9/09/2010 8:15:00 AM","24.1"
"803","Bondi Platinum","9/09/2010 8:30:00 AM","20.97"
"804","Bondi Platinum","9/09/2010 8:45:00 AM","20.07"
"805","Bondi Platinum","9/09/2010 9:00:00 AM","21.02"
"806","Bondi Platinum","9/09/2010 9:15:00 AM","20.98"
"807","Bondi Platinum","9/09/2010 9:30:00 AM","22.65"
"808","Bondi Platinum","9/09/2010 9:45:00 AM","22.67"
"809","Bondi Platinum","9/09/2010 10:00:00 AM","23.8"
"810","Bondi Platinum","9/09/2010 10:15:00 AM","25.76"
"811","Bondi Platinum","9/09/2010 10:30:00 AM","22"
"812","Bondi Platinum","9/09/2010 10:45:00 AM","21.11"
"813","Bondi Platinum","9/09/2010 11:00:00 AM","20.46"
"814","Bondi Platinum","9/09/2010 11:15:00 AM","19.37"
"815","Bondi Platinum","9/09/2010 11:30:00 AM","18.88"
"816","Bondi Platinum","9/09/2010 11:45:00 AM","19.89"
"817","Bondi Platinum","9/09/2010 12:00:00 PM","20.86"
"818","Bondi Platinum","9/09/2010 12:15:00 PM","21.71"
"819","Bondi Platinum","9/09/2010 12:30:00 PM","21.17"
"820","Bondi Platinum","9/09/2010 12:45:00 PM","21.08"
"821","Bondi Platinum","9/09/2010 1:00:00 PM","20.1"
"822","Bondi Platinum","9/09/2010 1:15:00 PM","21.71"
"823","Bondi Platinum","9/09/2010 1:30:00 PM","18.89"
"824","Bondi Platinum","9/09/2010 1:45:00 PM","17.98"
"825","Bondi Platinum","9/09/2010 2:00:00 PM","19.78"
"826","Bondi Platinum","9/09/2010 2:15:00 PM","20.7"
"827","Bondi Platinum","9/09/2010 2:30:00 PM","19.6"
"828","Bondi Platinum","9/09/2010 2:45:00 PM","19.07"
"829","Bondi Platinum","9/09/2010 3:00:00 PM","20.12"
"830","Bondi Platinum","9/09/2010 3:15:00 PM","18.22"
"831","Bondi Platinum","9/09/2010 3:30:00 PM","18.84"
"832","Bondi Platinum","9/09/2010 3:45:00 PM","20.18"
"833","Bondi Platinum","9/09/2010 4:00:00 PM","24.7"
"834","Bondi Platinum","9/09/2010 4:15:00 PM","23.15"
"835","Bondi Platinum","9/09/2010 4:30:00 PM","23.13"
